timestamp_utc,repo_git_sha,pdk_open_pdks_commit,ngspice_version,corner,temp_c,stored_value,c_sn_ff,c_sn_source,vdd_v,vrbl_bias_v,t_edge_ns,t_wl_pulse_ns,t_rwl_pulse_ns,tmax_s,tstop_s,v_sn_end_wl_pulse_v,v_sn_after_write_settled_v,v_sn_read_gate_v,i_read_a,i_rbl_deselect_a,i_read_ratio_1_over_0,v_sn_read_disturb_v,v_sn_hold_start_v,v_sn_hold_end_v,hold_window_s,dvdt_hold_start_v_per_s,delta_v_sense_margin_v_ASSUMPTION,t_ret_tran_s,t_ret_linear_extrap_s,notes
2026-09-09T23:21:55+00:00,c972c05,c6d73a35f524070e85faff4a6a9eef49553ebc2b,** ngspice-46 : Circuit level simulation program,tt,27,1,0.000000,override,1.8,0.9,0.1,20.0,20.0,8.779489e-07,1.755953e-03,1.204463,0.903185,0.597049,1.371192e-07,1.406675e-10,4.732822e+01,-0.000035,0.903150,0.071877,1.755898e-03,-1.392700e+03,0.9,,6.462268e-04,"intrinsic device-model capacitance only (--c-sn-ff 0); t_ret_tran_s BLANK: the retained level 0.903150 V leaves a decay threshold of 0.003150 V, at or below the 0.05 V floor above the bitline rail (0 V) that V(sn) only approaches asymptotically -- the 0.9 V sense margin is not attainable at this corner with a plain-VDD wordline. A WRITE-margin failure, not a retention result; t_ret_linear_extrap_s is still recorded"
2026-09-09T23:21:55+00:00,c972c05,c6d73a35f524070e85faff4a6a9eef49553ebc2b,** ngspice-46 : Circuit level simulation program,tt,27,0,0.000000,override,1.8,0.9,0.1,20.0,20.0,8.779489e-07,1.755953e-03,0.000104,-0.187083,-0.334118,2.897197e-09,1.180252e-12,4.732822e+01,0.072868,-0.114215,-0.006310,1.755898e-03,3.587342e+02,0.9,,,intrinsic device-model capacitance only (--c-sn-ff 0); stored '0': written by pulsing wl with bl at 0 from an initial sn = 1.8 V (a genuine overwrite). t_ret_tran_s/t_ret_linear_extrap_s are not defined for a cell written low -- there is no stored charge to decay; v_sn_hold_end_v records where the node actually sat at the end of the same hold window the stored-'1' run used
2026-09-09T23:21:55+00:00,c972c05,c6d73a35f524070e85faff4a6a9eef49553ebc2b,** ngspice-46 : Circuit level simulation program,tt,125,1,0.000000,override,1.8,0.9,0.1,20.0,20.0,1.406187e-07,2.812923e-04,1.305977,1.005179,0.663757,1.646671e-06,3.870319e-10,6.664050e+02,-0.000457,1.004722,0.000014,2.812373e-04,-1.973389e+04,0.9,5.977903e-05,4.560682e-05,intrinsic device-model capacitance only (--c-sn-ff 0)
2026-09-09T23:21:55+00:00,c972c05,c6d73a35f524070e85faff4a6a9eef49553ebc2b,** ngspice-46 : Circuit level simulation program,tt,125,0,0.000000,override,1.8,0.9,0.1,20.0,20.0,1.406187e-07,2.812923e-04,0.000095,-0.166168,-0.219848,2.470977e-09,4.440031e-11,6.664050e+02,0.173342,0.007174,0.000011,2.812373e-04,-9.216011e+02,0.9,,,intrinsic device-model capacitance only (--c-sn-ff 0); stored '0': written by pulsing wl with bl at 0 from an initial sn = 1.8 V (a genuine overwrite). t_ret_tran_s/t_ret_linear_extrap_s are not defined for a cell written low -- there is no stored charge to decay; v_sn_hold_end_v records where the node actually sat at the end of the same hold window the stored-'1' run used
2026-09-09T23:21:55+00:00,c972c05,c6d73a35f524070e85faff4a6a9eef49553ebc2b,** ngspice-46 : Circuit level simulation program,ss,-40,1,0.000000,override,1.8,0.9,0.1,20.0,20.0,8.950271e-07,1.790109e-03,1.057976,0.782119,0.518754,2.480533e-09,1.037503e-10,8.389772e-01,-0.000023,0.782096,0.070357,1.790054e-03,-1.129707e+03,0.9,,7.966669e-04,"intrinsic device-model capacitance only (--c-sn-ff 0); t_ret_tran_s BLANK: the retained level 0.782096 V leaves a decay threshold of -0.117904 V, at or below the 0.05 V floor above the bitline rail (0 V) that V(sn) only approaches asymptotically -- the 0.9 V sense margin is not attainable at this corner with a plain-VDD wordline. A WRITE-margin failure, not a retention result; t_ret_linear_extrap_s is still recorded"
2026-09-09T23:21:55+00:00,c972c05,c6d73a35f524070e85faff4a6a9eef49553ebc2b,** ngspice-46 : Circuit level simulation program,ss,-40,0,0.000000,override,1.8,0.9,0.1,20.0,20.0,8.950271e-07,1.790109e-03,-0.003342,-0.190835,-0.389489,2.956615e-09,1.329731e-12,8.389772e-01,0.001050,-0.189785,-0.021845,1.790054e-03,2.162249e+02,0.9,,,intrinsic device-model capacitance only (--c-sn-ff 0); stored '0': written by pulsing wl with bl at 0 from an initial sn = 1.8 V (a genuine overwrite). t_ret_tran_s/t_ret_linear_extrap_s are not defined for a cell written low -- there is no stored charge to decay; v_sn_hold_end_v records where the node actually sat at the end of the same hold window the stored-'1' run used
2026-09-09T23:21:55+00:00,c972c05,c6d73a35f524070e85faff4a6a9eef49553ebc2b,** ngspice-46 : Circuit level simulation program,ss,27,1,0.000000,override,1.8,0.9,0.1,20.0,20.0,8.947528e-07,1.789561e-03,1.126534,0.848179,0.575774,1.652131e-08,1.216140e-10,6.150980e+00,-0.000034,0.848145,0.075753,1.789506e-03,-1.233874e+03,0.9,,7.294100e-04,"intrinsic device-model capacitance only (--c-sn-ff 0); t_ret_tran_s BLANK: the retained level 0.848145 V leaves a decay threshold of -0.051855 V, at or below the 0.05 V floor above the bitline rail (0 V) that V(sn) only approaches asymptotically -- the 0.9 V sense margin is not attainable at this corner with a plain-VDD wordline. A WRITE-margin failure, not a retention result; t_ret_linear_extrap_s is still recorded"
2026-09-09T23:21:55+00:00,c972c05,c6d73a35f524070e85faff4a6a9eef49553ebc2b,** ngspice-46 : Circuit level simulation program,ss,27,0,0.000000,override,1.8,0.9,0.1,20.0,20.0,8.947528e-07,1.789561e-03,-0.003268,-0.194893,-0.372711,2.685964e-09,1.565938e-12,6.150980e+00,0.019835,-0.175058,-0.015744,1.789506e-03,3.841820e+02,0.9,,,intrinsic device-model capacitance only (--c-sn-ff 0); stored '0': written by pulsing wl with bl at 0 from an initial sn = 1.8 V (a genuine overwrite). t_ret_tran_s/t_ret_linear_extrap_s are not defined for a cell written low -- there is no stored charge to decay; v_sn_hold_end_v records where the node actually sat at the end of the same hold window the stored-'1' run used
2026-09-09T23:21:55+00:00,c972c05,c6d73a35f524070e85faff4a6a9eef49553ebc2b,** ngspice-46 : Circuit level simulation program,ss,125,1,0.000000,override,1.8,0.9,0.1,20.0,20.0,7.197089e-07,1.439473e-03,1.221220,0.939874,0.642142,3.883476e-07,2.340072e-10,1.636591e+02,-0.000284,0.939590,0.000001,1.439418e-03,-1.177746e+04,0.9,,7.641715e-05,"intrinsic device-model capacitance only (--c-sn-ff 0); t_ret_tran_s BLANK: the retained level 0.939590 V leaves a decay threshold of 0.039590 V, at or below the 0.05 V floor above the bitline rail (0 V) that V(sn) only approaches asymptotically -- the 0.9 V sense margin is not attainable at this corner with a plain-VDD wordline. A WRITE-margin failure, not a retention result; t_ret_linear_extrap_s is still recorded"
2026-09-09T23:21:55+00:00,c972c05,c6d73a35f524070e85faff4a6a9eef49553ebc2b,** ngspice-46 : Circuit level simulation program,ss,125,0,0.000000,override,1.8,0.9,0.1,20.0,20.0,7.197089e-07,1.439473e-03,-0.002538,-0.183279,-0.243689,2.372905e-09,4.172725e-11,1.636591e+02,0.145798,-0.037481,-0.000000,1.439418e-03,1.298907e+03,0.9,,,intrinsic device-model capacitance only (--c-sn-ff 0); stored '0': written by pulsing wl with bl at 0 from an initial sn = 1.8 V (a genuine overwrite). t_ret_tran_s/t_ret_linear_extrap_s are not defined for a cell written low -- there is no stored charge to decay; v_sn_hold_end_v records where the node actually sat at the end of the same hold window the stored-'1' run used
2026-09-09T23:21:55+00:00,c972c05,c6d73a35f524070e85faff4a6a9eef49553ebc2b,** ngspice-46 : Circuit level simulation program,ff,-40,1,0.000000,override,1.8,0.9,0.1,20.0,20.0,8.944899e-07,1.789035e-03,1.196696,0.874752,0.557330,3.798121e-08,8.252381e-11,1.142694e+01,-0.000061,0.874691,0.062847,1.788980e-03,-1.373552e+03,0.9,,6.552353e-04,"intrinsic device-model capacitance only (--c-sn-ff 0); t_ret_tran_s BLANK: the retained level 0.874691 V leaves a decay threshold of -0.025309 V, at or below the 0.05 V floor above the bitline rail (0 V) that V(sn) only approaches asymptotically -- the 0.9 V sense margin is not attainable at this corner with a plain-VDD wordline. A WRITE-margin failure, not a retention result; t_ret_linear_extrap_s is still recorded"
2026-09-09T23:21:55+00:00,c972c05,c6d73a35f524070e85faff4a6a9eef49553ebc2b,** ngspice-46 : Circuit level simulation program,ff,-40,0,0.000000,override,1.8,0.9,0.1,20.0,20.0,8.944899e-07,1.789035e-03,0.002907,-0.192386,-0.360336,3.323832e-09,1.398466e-12,1.142694e+01,0.074957,-0.117428,-0.010199,1.788980e-03,1.626317e+02,0.9,,,intrinsic device-model capacitance only (--c-sn-ff 0); stored '0': written by pulsing wl with bl at 0 from an initial sn = 1.8 V (a genuine overwrite). t_ret_tran_s/t_ret_linear_extrap_s are not defined for a cell written low -- there is no stored charge to decay; v_sn_hold_end_v records where the node actually sat at the end of the same hold window the stored-'1' run used
2026-09-09T23:21:55+00:00,c972c05,c6d73a35f524070e85faff4a6a9eef49553ebc2b,** ngspice-46 : Circuit level simulation program,ff,27,1,0.000000,override,1.8,0.9,0.1,20.0,20.0,2.925323e-06,5.850701e-03,1.274000,0.950903,0.611146,6.712725e-07,1.588198e-10,2.157782e+02,-0.000003,0.950899,0.000018,5.850646e-03,-1.601214e+03,0.9,1.644640e-03,5.620735e-04,intrinsic device-model capacitance only (--c-sn-ff 0)
2026-09-09T23:21:55+00:00,c972c05,c6d73a35f524070e85faff4a6a9eef49553ebc2b,** ngspice-46 : Circuit level simulation program,ff,27,0,0.000000,override,1.8,0.9,0.1,20.0,20.0,2.925323e-06,5.850701e-03,0.003065,-0.175084,-0.294194,3.110938e-09,4.437614e-13,2.157782e+02,0.126916,-0.048168,0.000025,5.850646e-03,1.451046e+02,0.9,,,intrinsic device-model capacitance only (--c-sn-ff 0); stored '0': written by pulsing wl with bl at 0 from an initial sn = 1.8 V (a genuine overwrite). t_ret_tran_s/t_ret_linear_extrap_s are not defined for a cell written low -- there is no stored charge to decay; v_sn_hold_end_v records where the node actually sat at the end of the same hold window the stored-'1' run used
2026-09-09T23:21:55+00:00,c972c05,c6d73a35f524070e85faff4a6a9eef49553ebc2b,** ngspice-46 : Circuit level simulation program,ff,125,1,0.000000,override,1.8,0.9,0.1,20.0,20.0,2.444986e-08,4.895472e-05,1.379069,1.062834,0.681664,4.829905e-06,5.066037e-10,1.824723e+03,-0.001303,1.061531,0.000041,4.889972e-05,-6.539776e+04,0.9,2.361520e-05,1.376194e-05,intrinsic device-model capacitance only (--c-sn-ff 0)
2026-09-09T23:21:55+00:00,c972c05,c6d73a35f524070e85faff4a6a9eef49553ebc2b,** ngspice-46 : Circuit level simulation program,ff,125,0,0.000000,override,1.8,0.9,0.1,20.0,20.0,2.444986e-08,4.895472e-05,0.003164,-0.151259,-0.188372,2.646925e-09,6.980186e-11,1.824723e+03,0.215316,0.064056,0.000005,4.889972e-05,-1.398097e+04,0.9,,,intrinsic device-model capacitance only (--c-sn-ff 0); stored '0': written by pulsing wl with bl at 0 from an initial sn = 1.8 V (a genuine overwrite). t_ret_tran_s/t_ret_linear_extrap_s are not defined for a cell written low -- there is no stored charge to decay; v_sn_hold_end_v records where the node actually sat at the end of the same hold window the stored-'1' run used
2026-09-09T23:21:55+00:00,c972c05,c6d73a35f524070e85faff4a6a9eef49553ebc2b,** ngspice-46 : Circuit level simulation program,sf,-40,1,0.000000,override,1.8,0.9,0.1,20.0,20.0,8.937813e-07,1.787618e-03,1.234154,0.906966,0.572300,2.439548e-07,8.035923e-11,8.573839e+01,-0.000035,0.906932,0.056823,1.787563e-03,-1.499868e+03,0.9,,6.000528e-04,"intrinsic device-model capacitance only (--c-sn-ff 0); t_ret_tran_s BLANK: the retained level 0.906932 V leaves a decay threshold of 0.006932 V, at or below the 0.05 V floor above the bitline rail (0 V) that V(sn) only approaches asymptotically -- the 0.9 V sense margin is not attainable at this corner with a plain-VDD wordline. A WRITE-margin failure, not a retention result; t_ret_linear_extrap_s is still recorded"
2026-09-09T23:21:55+00:00,c972c05,c6d73a35f524070e85faff4a6a9eef49553ebc2b,** ngspice-46 : Circuit level simulation program,sf,-40,0,0.000000,override,1.8,0.9,0.1,20.0,20.0,8.937813e-07,1.787618e-03,0.003826,-0.171394,-0.318827,2.845340e-09,1.292919e-12,8.573839e+01,0.103423,-0.067972,-0.005058,1.787563e-03,9.807937e+01,0.9,,,intrinsic device-model capacitance only (--c-sn-ff 0); stored '0': written by pulsing wl with bl at 0 from an initial sn = 1.8 V (a genuine overwrite). t_ret_tran_s/t_ret_linear_extrap_s are not defined for a cell written low -- there is no stored charge to decay; v_sn_hold_end_v records where the node actually sat at the end of the same hold window the stored-'1' run used
2026-09-09T23:21:55+00:00,c972c05,c6d73a35f524070e85faff4a6a9eef49553ebc2b,** ngspice-46 : Circuit level simulation program,sf,27,1,0.000000,override,1.8,0.9,0.1,20.0,20.0,6.340747e-07,1.268204e-03,1.306795,0.980347,0.617747,1.792511e-06,1.764847e-10,6.608904e+02,-0.000039,0.980308,0.050252,1.268149e-03,-2.182305e+03,0.9,1.103677e-03,4.124080e-04,intrinsic device-model capacitance only (--c-sn-ff 0)
2026-09-09T23:21:55+00:00,c972c05,c6d73a35f524070e85faff4a6a9eef49553ebc2b,** ngspice-46 : Circuit level simulation program,sf,27,0,0.000000,override,1.8,0.9,0.1,20.0,20.0,6.340747e-07,1.268204e-03,0.003885,-0.151417,-0.254793,2.712266e-09,1.347507e-12,6.608904e+02,0.150393,-0.001023,0.000023,1.268149e-03,4.273524e+00,0.9,,,intrinsic device-model capacitance only (--c-sn-ff 0); stored '0': written by pulsing wl with bl at 0 from an initial sn = 1.8 V (a genuine overwrite). t_ret_tran_s/t_ret_linear_extrap_s are not defined for a cell written low -- there is no stored charge to decay; v_sn_hold_end_v records where the node actually sat at the end of the same hold window the stored-'1' run used
2026-09-09T23:21:55+00:00,c972c05,c6d73a35f524070e85faff4a6a9eef49553ebc2b,** ngspice-46 : Circuit level simulation program,sf,125,1,0.000000,override,1.8,0.9,0.1,20.0,20.0,1.636549e-08,3.278598e-05,1.405486,1.091973,0.683406,7.672812e-06,5.572605e-10,3.416423e+03,-0.002084,1.089889,0.000008,3.273098e-05,-1.049774e+05,0.9,1.410819e-05,8.573274e-06,intrinsic device-model capacitance only (--c-sn-ff 0)
2026-09-09T23:21:55+00:00,c972c05,c6d73a35f524070e85faff4a6a9eef49553ebc2b,** ngspice-46 : Circuit level simulation program,sf,125,0,0.000000,override,1.8,0.9,0.1,20.0,20.0,1.636549e-08,3.278598e-05,0.003735,-0.133804,-0.158170,2.245861e-09,8.774210e-11,3.416423e+03,0.235243,0.101439,0.000007,3.273098e-05,-2.849804e+04,0.9,,,intrinsic device-model capacitance only (--c-sn-ff 0); stored '0': written by pulsing wl with bl at 0 from an initial sn = 1.8 V (a genuine overwrite). t_ret_tran_s/t_ret_linear_extrap_s are not defined for a cell written low -- there is no stored charge to decay; v_sn_hold_end_v records where the node actually sat at the end of the same hold window the stored-'1' run used
2026-09-09T23:21:55+00:00,c972c05,c6d73a35f524070e85faff4a6a9eef49553ebc2b,** ngspice-46 : Circuit level simulation program,fs,-40,1,0.000000,override,1.8,0.9,0.1,20.0,20.0,8.950271e-07,1.790109e-03,1.027724,0.752955,0.491951,3.998758e-09,1.153412e-10,1.237895e+00,-0.000021,0.752935,0.074304,1.790054e-03,-1.044770e+03,0.9,,8.614337e-04,"intrinsic device-model capacitance only (--c-sn-ff 0); t_ret_tran_s BLANK: the retained level 0.752935 V leaves a decay threshold of -0.147065 V, at or below the 0.05 V floor above the bitline rail (0 V) that V(sn) only approaches asymptotically -- the 0.9 V sense margin is not attainable at this corner with a plain-VDD wordline. A WRITE-margin failure, not a retention result; t_ret_linear_extrap_s is still recorded"
2026-09-09T23:21:55+00:00,c972c05,c6d73a35f524070e85faff4a6a9eef49553ebc2b,** ngspice-46 : Circuit level simulation program,fs,-40,0,0.000000,override,1.8,0.9,0.1,20.0,20.0,8.950271e-07,1.790109e-03,-0.004218,-0.178161,-0.376889,3.230287e-09,1.623627e-12,1.237895e+00,0.000194,-0.177967,-0.022367,1.790054e-03,1.949004e+02,0.9,,,intrinsic device-model capacitance only (--c-sn-ff 0); stored '0': written by pulsing wl with bl at 0 from an initial sn = 1.8 V (a genuine overwrite). t_ret_tran_s/t_ret_linear_extrap_s are not defined for a cell written low -- there is no stored charge to decay; v_sn_hold_end_v records where the node actually sat at the end of the same hold window the stored-'1' run used
2026-09-09T23:21:55+00:00,c972c05,c6d73a35f524070e85faff4a6a9eef49553ebc2b,** ngspice-46 : Circuit level simulation program,fs,27,1,0.000000,override,1.8,0.9,0.1,20.0,20.0,8.942169e-07,1.788489e-03,1.101449,0.823839,0.555642,4.392430e-09,1.391806e-10,1.489694e+00,-0.000028,0.823811,0.080592,1.788434e-03,-1.153097e+03,0.9,,7.805067e-04,"intrinsic device-model capacitance only (--c-sn-ff 0); t_ret_tran_s BLANK: the retained level 0.823811 V leaves a decay threshold of -0.076189 V, at or below the 0.05 V floor above the bitline rail (0 V) that V(sn) only approaches asymptotically -- the 0.9 V sense margin is not attainable at this corner with a plain-VDD wordline. A WRITE-margin failure, not a retention result; t_ret_linear_extrap_s is still recorded"
2026-09-09T23:21:55+00:00,c972c05,c6d73a35f524070e85faff4a6a9eef49553ebc2b,** ngspice-46 : Circuit level simulation program,fs,27,0,0.000000,override,1.8,0.9,0.1,20.0,20.0,8.942169e-07,1.788489e-03,-0.003857,-0.187271,-0.374670,2.948546e-09,1.820486e-12,1.489694e+00,0.008440,-0.178830,-0.017026,1.788434e-03,4.137790e+02,0.9,,,intrinsic device-model capacitance only (--c-sn-ff 0); stored '0': written by pulsing wl with bl at 0 from an initial sn = 1.8 V (a genuine overwrite). t_ret_tran_s/t_ret_linear_extrap_s are not defined for a cell written low -- there is no stored charge to decay; v_sn_hold_end_v records where the node actually sat at the end of the same hold window the stored-'1' run used
2026-09-09T23:21:55+00:00,c972c05,c6d73a35f524070e85faff4a6a9eef49553ebc2b,** ngspice-46 : Circuit level simulation program,fs,125,1,0.000000,override,1.8,0.9,0.1,20.0,20.0,5.864124e-07,1.172880e-03,1.204041,0.923008,0.632354,1.686967e-07,2.786776e-10,6.574208e+01,-0.000288,0.922719,0.000002,1.172825e-03,-1.167021e+04,0.9,,7.711946e-05,"intrinsic device-model capacitance only (--c-sn-ff 0); t_ret_tran_s BLANK: the retained level 0.922719 V leaves a decay threshold of 0.022719 V, at or below the 0.05 V floor above the bitline rail (0 V) that V(sn) only approaches asymptotically -- the 0.9 V sense margin is not attainable at this corner with a plain-VDD wordline. A WRITE-margin failure, not a retention result; t_ret_linear_extrap_s is still recorded"
2026-09-09T23:21:55+00:00,c972c05,c6d73a35f524070e85faff4a6a9eef49553ebc2b,** ngspice-46 : Circuit level simulation program,fs,125,0,0.000000,override,1.8,0.9,0.1,20.0,20.0,5.864124e-07,1.172880e-03,-0.002977,-0.185375,-0.246943,2.566038e-09,4.379364e-11,6.574208e+01,0.143113,-0.042261,0.000002,1.172825e-03,1.788380e+03,0.9,,,intrinsic device-model capacitance only (--c-sn-ff 0); stored '0': written by pulsing wl with bl at 0 from an initial sn = 1.8 V (a genuine overwrite). t_ret_tran_s/t_ret_linear_extrap_s are not defined for a cell written low -- there is no stored charge to decay; v_sn_hold_end_v records where the node actually sat at the end of the same hold window the stored-'1' run used
2026-09-09T23:29:28+00:00,c972c05,c6d73a35f524070e85faff4a6a9eef49553ebc2b,** ngspice-46 : Circuit level simulation program,sf,125,1,0.605354,extracted,1.8,0.9,0.1,20.0,20.0,1.000000e-09,9.883207e-05,1.378417,1.221829,0.972381,3.980919e-05,1.819533e-09,2.250970e+04,-0.001272,1.220556,0.000000,9.877707e-05,-5.629997e+04,0.9,2.400982e-05,1.598580e-05,"EXTRACTED post-layout total for net `sn` from layout/gain_cell_2t.extract.parasitics.json (klt 0.3.0, input sha256:f55f08e3a2f85199d04d90f9007b5724b0d013604f054ce0dbf656f9f954d259): ground 0.586490 fF + lateral coupling to bl,rwl 0.018864 fF"
2026-09-09T23:29:28+00:00,c972c05,c6d73a35f524070e85faff4a6a9eef49553ebc2b,** ngspice-46 : Circuit level simulation program,sf,125,0,0.605354,extracted,1.8,0.9,0.1,20.0,20.0,1.000000e-09,9.883207e-05,0.000560,-0.101806,-0.173294,1.768535e-09,1.494700e-11,2.250970e+04,0.067194,-0.034612,0.000000,9.877707e-05,1.139679e+04,0.9,,,"EXTRACTED post-layout total for net `sn` from layout/gain_cell_2t.extract.parasitics.json (klt 0.3.0, input sha256:f55f08e3a2f85199d04d90f9007b5724b0d013604f054ce0dbf656f9f954d259): ground 0.586490 fF + lateral coupling to bl,rwl 0.018864 fF; stored '0': written by pulsing wl with bl at 0 from an initial sn = 1.8 V (a genuine overwrite). t_ret_tran_s/t_ret_linear_extrap_s are not defined for a cell written low -- there is no stored charge to decay; v_sn_hold_end_v records where the node actually sat at the end of the same hold window the stored-'1' run used"
2026-09-09T23:30:19+00:00,c972c05,c6d73a35f524070e85faff4a6a9eef49553ebc2b,** ngspice-46 : Circuit level simulation program,tt,27,1,0.605354,extracted,1.8,0.9,0.1,200.0,20.0,2.649515e-06,5.299265e-03,1.254461,1.101066,0.902181,1.283508e-05,7.255996e-11,5.003194e+03,-0.000019,1.101047,0.017670,5.299030e-03,-8.691770e+02,0.9,2.150832e-03,1.035462e-03,"EXTRACTED post-layout total for net `sn` from layout/gain_cell_2t.extract.parasitics.json (klt 0.3.0, input sha256:f55f08e3a2f85199d04d90f9007b5724b0d013604f054ce0dbf656f9f954d259): ground 0.586490 fF + lateral coupling to bl,rwl 0.018864 fF"
2026-09-09T23:30:19+00:00,c972c05,c6d73a35f524070e85faff4a6a9eef49553ebc2b,** ngspice-46 : Circuit level simulation program,tt,27,0,0.605354,extracted,1.8,0.9,0.1,200.0,20.0,2.649515e-06,5.299265e-03,0.003120,-0.127396,-0.256011,2.565377e-09,1.440740e-12,5.003194e+03,0.000850,-0.126546,-0.001126,5.299030e-03,2.394476e+02,0.9,,,"EXTRACTED post-layout total for net `sn` from layout/gain_cell_2t.extract.parasitics.json (klt 0.3.0, input sha256:f55f08e3a2f85199d04d90f9007b5724b0d013604f054ce0dbf656f9f954d259): ground 0.586490 fF + lateral coupling to bl,rwl 0.018864 fF; stored '0': written by pulsing wl with bl at 0 from an initial sn = 1.8 V (a genuine overwrite). t_ret_tran_s/t_ret_linear_extrap_s are not defined for a cell written low -- there is no stored charge to decay; v_sn_hold_end_v records where the node actually sat at the end of the same hold window the stored-'1' run used"
2026-09-09T23:30:48+00:00,c972c05,c6d73a35f524070e85faff4a6a9eef49553ebc2b,** ngspice-46 : Circuit level simulation program,tt,27,1,0.605354,extracted,1.8,0.9,0.1,2000.0,20.0,2.649515e-06,5.301065e-03,1.318650,1.165655,0.957315,1.904666e-05,7.281977e-11,7.424507e+03,-0.000021,1.165634,0.018653,5.299030e-03,-9.231411e+02,0.9,1.857678e-03,9.749323e-04,"EXTRACTED post-layout total for net `sn` from layout/gain_cell_2t.extract.parasitics.json (klt 0.3.0, input sha256:f55f08e3a2f85199d04d90f9007b5724b0d013604f054ce0dbf656f9f954d259): ground 0.586490 fF + lateral coupling to bl,rwl 0.018864 fF"
2026-09-09T23:30:48+00:00,c972c05,c6d73a35f524070e85faff4a6a9eef49553ebc2b,** ngspice-46 : Circuit level simulation program,tt,27,0,0.605354,extracted,1.8,0.9,0.1,2000.0,20.0,2.649515e-06,5.301065e-03,0.003120,-0.127396,-0.256011,2.565377e-09,1.440738e-12,7.424507e+03,0.000850,-0.126546,-0.001126,5.299030e-03,2.394480e+02,0.9,,,"EXTRACTED post-layout total for net `sn` from layout/gain_cell_2t.extract.parasitics.json (klt 0.3.0, input sha256:f55f08e3a2f85199d04d90f9007b5724b0d013604f054ce0dbf656f9f954d259): ground 0.586490 fF + lateral coupling to bl,rwl 0.018864 fF; stored '0': written by pulsing wl with bl at 0 from an initial sn = 1.8 V (a genuine overwrite). t_ret_tran_s/t_ret_linear_extrap_s are not defined for a cell written low -- there is no stored charge to decay; v_sn_hold_end_v records where the node actually sat at the end of the same hold window the stored-'1' run used"
